Pincode,Place,Latitude,Longitude,District,State
518593,Maddur,17.211,78.2291,KURNOOL,ANDHRA PRADESH
518583,Gopavaram,16.8178,80.9691,KURNOOL,ANDHRA PRADESH
518573,Rajanagaram,17.0833,81.9,KURNOOL,ANDHRA PRADESH
518563,Sirvel,15.3215,78.5342,KURNOOL,ANDHRA PRADESH
518553,Chagalamarri,14.9637,78.5902,KURNOOL,ANDHRA PRADESH
518543,Ahobilam,15.1244,78.7361,KURNOOL,ANDHRA PRADESH
518533,Bhojanam,14.689,78.80199999999998,KURNOOL,ANDHRA PRADESH
518523,Erraguntla,14.6385,78.5397,KURNOOL,ANDHRA PRADESH
518513,Galichennayapalem,16.3078,78.0179,KURNOOL,ANDHRA PRADESH
518512,Thimmapuram,16.3591,78.1474,KURNOOL,ANDHRA PRADESH
518511,Pulimaddi,15.6206,78.4374,KURNOOL,ANDHRA PRADESH
518510,Yerraguntla (Kurnool),17.2513,78.2458,KURNOOL,ANDHRA PRADESH
518508,Vanala,22.4366,71.9214,KURNOOL,ANDHRA PRADESH
518502,Mahanandi,15.3532,78.5216,KURNOOL,ANDHRA PRADESH
518501,Nandyal,15.4888,78.4865,KURNOOL,ANDHRA PRADESH
518468,Rampalli,17.4692,78.6427,KURNOOL,ANDHRA PRADESH
518467,Gorantla,13.9835,77.7729,KURNOOL,ANDHRA PRADESH
518466,Remata,17.4673,78.8273,KURNOOL,ANDHRA PRADESH
518465,Devanakonda,15.5382,77.5503,KURNOOL,ANDHRA PRADESH
518464,Kodumur,15.6819,77.7714,KURNOOL,ANDHRA PRADESH
518463,Thippanuru,15.7145,77.5954,KURNOOL,ANDHRA PRADESH
518462,Kondapuram,14.7759,78.1949,KURNOOL,ANDHRA PRADESH
518452,Rudravaram,15.2427,78.6045,KURNOOL,ANDHRA PRADESH
518442,Erraguduru,15.7584,78.191,KURNOOL,ANDHRA PRADESH
518432,Damagatla,12.998,79.1435,KURNOOL,ANDHRA PRADESH
518422,Kurukunda,16.6155,80.1427,KURNOOL,ANDHRA PRADESH
518412,Sankirenipalli,12.9855,77.5761,KURNOOL,ANDHRA PRADESH
518411,Bijina Vemula,12.9855,77.5761,KURNOOL,ANDHRA PRADESH
518405,Cherukucherla,15.2346,76.4512,KURNOOL,ANDHRA PRADESH
518401,Ganapuram,17.8067,78.5036,KURNOOL,ANDHRA PRADESH
518396,Nemakallu,14.7884,76.9317,KURNOOL,ANDHRA PRADESH
518395,Marakattu,14.2867,76.661,KURNOOL,ANDHRA PRADESH
518390,Madananthapuram,15.1229,77.1121,KURNOOL,ANDHRA PRADESH
518385,Nancherla,16.9217,77.8563,KURNOOL,ANDHRA PRADESH
518380,Pattikonda,15.3953,77.5043,KURNOOL,ANDHRA PRADESH
518360,Yemmiganur,15.770999999999999,77.4832,KURNOOL,ANDHRA PRADESH
518350,Kadivella,15.4145,77.2512,KURNOOL,ANDHRA PRADESH
518349,Tungabhadra,16.1406,77.9875,KURNOOL,ANDHRA PRADESH
518348,Chintakunta,15.2386,77.1556,KURNOOL,ANDHRA PRADESH
518347,Atikalagundu,15.4765,77.3876,KURNOOL,ANDHRA PRADESH
518346,Chinnahyti,15.488,77.0467,KURNOOL,ANDHRA PRADESH
518345,Chatnihalli,15.6546,77.3832,KURNOOL,ANDHRA PRADESH
518344,Hanavolu,15.7303,77.2371,KURNOOL,ANDHRA PRADESH
518343,Pulichinta,15.8537,77.4849,KURNOOL,ANDHRA PRADESH
518333,Halvi,15.8871,77.1204,KURNOOL,ANDHRA PRADESH
518323,Banavasi,14.5377,75.016,KURNOOL,ANDHRA PRADESH
518313,Kandukuru,15.9378,77.1717,KURNOOL,ANDHRA PRADESH
518308,Harivanam,15.6329,77.1026,KURNOOL,ANDHRA PRADESH
518302,Dhanapuram,15.5632,77.2673,KURNOOL,ANDHRA PRADESH
518301,Adoni,15.6251,77.2754,KURNOOL,ANDHRA PRADESH
518225,Krishnagiri,15.5555,77.8302,KURNOOL,ANDHRA PRADESH
518222,Kamalapuram,14.5983,78.6695,KURNOOL,ANDHRA PRADESH
518221,Kothakota,16.38,77.94,KURNOOL,ANDHRA PRADESH
518220,Garladinne,15.3129,77.9755,KURNOOL,ANDHRA PRADESH
518218,Ulindakonda,15.6448,77.9717,KURNOOL,ANDHRA PRADESH
518217,Ramalla Kota,12.6702,79.1844,KURNOOL,ANDHRA PRADESH
518216,Veldurthi,18.577,80.9077,KURNOOL,ANDHRA PRADESH
518206,Kandikayapalli,15.3263,78.4102,KURNOOL,ANDHRA PRADESH
518196,Vasanthapuram,15.9819,78.0893,KURNOOL,ANDHRA PRADESH
518186,Illuri Kotha Peta,15.314,78.5203,KURNOOL,ANDHRA PRADESH
518176,Ramathirtham,15.424000000000001,78.3186,KURNOOL,ANDHRA PRADESH
518166,Perusomula,15.0565,78.2111,KURNOOL,ANDHRA PRADESH
518165,Kanala,15.148,78.2995,KURNOOL,ANDHRA PRADESH
518155,Injedu,15.0768,77.7118,KURNOOL,ANDHRA PRADESH
518145,Nossam,14.9884,78.3913,KURNOOL,ANDHRA PRADESH
518135,Ramachandrapuram,16.8364,82.0287,KURNOOL,ANDHRA PRADESH
518134,Kristipadu,14.9717,79.1169,KURNOOL,ANDHRA PRADESH
518124,Nandavaram,15.8537,77.4849,KURNOOL,ANDHRA PRADESH
518123,Petnikota,14.2223,79.0409,KURNOOL,ANDHRA PRADESH
518122,Ramapuram,15.2637,77.8143,KURNOOL,ANDHRA PRADESH
518112,Sugalithanda,15.5178,78.3485,KURNOOL,ANDHRA PRADESH
518102,S.S.Dam East,16.0728,78.8692,KURNOOL,ANDHRA PRADESH
518101,Srisailam,16.0728,78.8692,KURNOOL,ANDHRA PRADESH
518010,Komarole,17.4363,75.649,KURNOOL,ANDHRA PRADESH
518007,GPRE College,15.1284,79.2207,KURNOOL,ANDHRA PRADESH
518006,Stantanpuram,14.4521,79.9939,KURNOOL,ANDHRA PRADESH
518005,Ashoknagar (Kurnool),15.1284,79.2207,KURNOOL,ANDHRA PRADESH
518004,E.Thandrapadu,15.1284,79.2207,KURNOOL,ANDHRA PRADESH
518003,Industrial Estate,15.0958,80.0163,KURNOOL,ANDHRA PRADESH
518002,Bukkapuram,15.1706,78.0433,KURNOOL,ANDHRA PRADESH
518001,Kurnool Bazar,15.8276,78.0338,KURNOOL,ANDHRA PRADESH
517645,Buchinaidu Kandriga,18.9108,77.5692,CHITTOOR,ANDHRA PRADESH
517644,Srikalahasti,13.7551,79.7014,CHITTOOR,ANDHRA PRADESH
517643,Adavaram,10.4667,76.2333,CHITTOOR,ANDHRA PRADESH
517642,Peddakannali,15.4335,79.0892,CHITTOOR,ANDHRA PRADESH
517641,Ramapuram,15.2637,77.8143,CHITTOOR,ANDHRA PRADESH
517640,Agraharam,17.8307,82.8582,CHITTOOR,ANDHRA PRADESH
517620,Poli,22.3761,88.1497,CHITTOOR,ANDHRA PRADESH
517619,Yerpedu,13.6932,79.5934,CHITTOOR,ANDHRA PRADESH
517599,Deenabandupuram,13.0425,80.0293,CHITTOOR,ANDHRA PRADESH
517592,Mudipalle,13.0425,80.0293,CHITTOOR,ANDHRA PRADESH
517591,Nindra,12.8894,80.1331,CHITTOOR,ANDHRA PRADESH
517590,Iruguvoi,13.1956,79.9256,CHITTOOR,ANDHRA PRADESH
517589,Krishnapuram,11.3797,78.7885,CHITTOOR,ANDHRA PRADESH
517588,Ambakam,13.4379,79.9543,CHITTOOR,ANDHRA PRADESH
517587,Velur,12.9184,79.1325,CHITTOOR,ANDHRA PRADESH
517586,Kaliyambakam,13.751,79.14699999999998,CHITTOOR,ANDHRA PRADESH
517584,Kumarabommarajapuram,13.751,79.14699999999998,CHITTOOR,ANDHRA PRADESH
517583,Puttur,12.7598,75.2017,CHITTOOR,ANDHRA PRADESH
517582,Annur,11.2362,77.1051,CHITTOOR,ANDHRA PRADESH
517581,Narayanavaram,13.751,79.14699999999998,CHITTOOR,ANDHRA PRADESH
517571,Narayanapuram,13.7368,79.2758,CHITTOOR,ANDHRA PRADESH
517569,Komaragunta,14.3156,79.1105,CHITTOOR,ANDHRA PRADESH
517561,Nennur,14.1134,79.7316,CHITTOOR,ANDHRA PRADESH
517551,S.V.R.Pet,13.7368,79.2758,CHITTOOR,ANDHRA PRADESH
517541,Kadur,13.1084,77.1642,CHITTOOR,ANDHRA PRADESH
517536,Muchivolu,17.5371,80.6195,CHITTOOR,ANDHRA PRADESH
517526,Papanaidupet,14.1008,79.4277,CHITTOOR,ANDHRA PRADESH
517520,Renigunta,13.6368,79.5039,CHITTOOR,ANDHRA PRADESH
517507,Mangalam,9.7657,78.6397,CHITTOOR,ANDHRA PRADESH
517506,Settipalli,12.003,78.5987,CHITTOOR,ANDHRA PRADESH
517505,Thondavada,10.9751,76.9155,CHITTOOR,ANDHRA PRADESH
517504,Tirumala North,13.6355,79.4199,CHITTOOR,ANDHRA PRADESH
517503,Padi,12.003,78.5987,CHITTOOR,ANDHRA PRADESH
517502,S.V.Arts College,12.003,78.5987,CHITTOOR,ANDHRA PRADESH
517501,D.N.Choultry,13.6355,79.4199,CHITTOOR,ANDHRA PRADESH
517432,Pathikonda,13.1835,78.6396,CHITTOOR,ANDHRA PRADESH
517429,Mittoor,13.8905,78.7308,CHITTOOR,ANDHRA PRADESH
517426,Pogurupalle,12.7928,78.28,CHITTOOR,ANDHRA PRADESH
517425,Mallan R.S.,14.1905,79.1135,CHITTOOR,ANDHRA PRADESH
517424,Cheldiganipalle,13.0023,78.4843,CHITTOOR,ANDHRA PRADESH
517423,Sogadaballa,13.8905,78.7308,CHITTOOR,ANDHRA PRADESH
517422,Yadamari,14.9764,78.28,CHITTOOR,ANDHRA PRADESH
517421,Varathur,13.8905,78.7308,CHITTOOR,ANDHRA PRADESH
517419,Narasimhapuram,14.2214,78.7891,CHITTOOR,ANDHRA PRADESH
517418,Kotala,17.9153,78.2339,CHITTOOR,ANDHRA PRADESH
517417,Penchupadu,13.4746,78.457,CHITTOOR,ANDHRA PRADESH
517416,Thumabakuppam,13.7398,79.5037,CHITTOOR,ANDHRA PRADESH
517415,Baireddipalle,13.0922,78.6119,CHITTOOR,ANDHRA PRADESH
517414,Royalpet,14.2214,78.7891,CHITTOOR,ANDHRA PRADESH
517408,Melmai,12.9001,78.4856,CHITTOOR,ANDHRA PRADESH
517403,Adilakshmambapuram,12.9001,78.4856,CHITTOOR,ANDHRA PRADESH
517401,Naniyala,12.9001,78.4856,CHITTOOR,ANDHRA PRADESH
517391,Kandukuru,14.587,77.6451,CHITTOOR,ANDHRA PRADESH
517390,Mulakalacheruvu R.S.,14.15,77.9264,CHITTOOR,ANDHRA PRADESH
517370,Rapurivaripalle,14.0319,78.325,CHITTOOR,ANDHRA PRADESH
517352,Rishivalley,14.1124,78.4228,CHITTOOR,ANDHRA PRADESH
517351,Gollapalle,14.9764,78.28,CHITTOOR,ANDHRA PRADESH
517350,Kurabalakota,13.6522,78.4817,CHITTOOR,ANDHRA PRADESH
517326,Ghattu,13.6612,78.3332,CHITTOOR,ANDHRA PRADESH
517325,Madanapalle,13.5503,78.5029,CHITTOOR,ANDHRA PRADESH
517319,Pathapolu,14.0319,78.325,CHITTOOR,ANDHRA PRADESH
517305,Cherlopalle,13.8352,78.6339,CHITTOOR,ANDHRA PRADESH
517299,Obulampalle,13.6373,78.6299,CHITTOOR,ANDHRA PRADESH
517297,Sangasamudram,13.8345,78.5635,CHITTOOR,ANDHRA PRADESH
517291,Reddivaripalle,14.267999999999999,78.1988,CHITTOOR,ANDHRA PRADESH
517280,Agraharam,17.8307,82.8582,CHITTOOR,ANDHRA PRADESH
517277,Chintaparthi,14.5907,79.1542,CHITTOOR,ANDHRA PRADESH
517257,Somala,13.4748,78.8101,CHITTOOR,ANDHRA PRADESH
517247,Kothakota,16.38,77.94,CHITTOOR,ANDHRA PRADESH
517237,T.Sakirevupalle,14.755999999999998,78.9122,CHITTOOR,ANDHRA PRADESH
517236,Aramadakalavandlapalle,13.827,78.7893,CHITTOOR,ANDHRA PRADESH
517235,Nawabpet,16.8965,78.0321,CHITTOOR,ANDHRA PRADESH
517234,Kaamireddivaripalle,14.3521,79.2466,CHITTOOR,ANDHRA PRADESH
517214,Agraharam,17.8307,82.8582,CHITTOOR,ANDHRA PRADESH
517213,Garnimitta,13.82,78.8959,CHITTOOR,ANDHRA PRADESH
517194,Yegavuru,13.7028,79.1514,CHITTOOR,ANDHRA PRADESH
517193,Rangannagarigadda,13.7028,79.1514,CHITTOOR,ANDHRA PRADESH
517192,Peddamallela,13.7028,79.1514,CHITTOOR,ANDHRA PRADESH
517172,Mangalampet,13.5768,79.0946,CHITTOOR,ANDHRA PRADESH
517167,Settivanatham,14.0307,78.9994,CHITTOOR,ANDHRA PRADESH
517152,Gundlapalle,11.3797,78.7885,CHITTOOR,ANDHRA PRADESH
517132,Gudipala,12.6014,78.3045,CHITTOOR,ANDHRA PRADESH
517131,Kothapalle,11.2033,77.8104,CHITTOOR,ANDHRA PRADESH
517130,Yerrepalle,11.9024,78.0574,CHITTOOR,ANDHRA PRADESH
517129,Gollapalle,14.9764,78.28,CHITTOOR,ANDHRA PRADESH
517128,Kukkalapalle,14.4204,79.1205,CHITTOOR,ANDHRA PRADESH
517127,Sathambakkam,14.5466,79.3864,CHITTOOR,ANDHRA PRADESH
517126,Penumur,13.3693,79.1953,CHITTOOR,ANDHRA PRADESH
517125,Venkatapuram,13.1214,80.1561,CHITTOOR,ANDHRA PRADESH
517124,Polavaram,17.25,81.6333,CHITTOOR,ANDHRA PRADESH
517123,Cherukuvaipalle,14.267999999999999,78.1988,CHITTOOR,ANDHRA PRADESH
517113,Cherukuvaripalle,14.267999999999999,78.1988,CHITTOOR,ANDHRA PRADESH
517112,Nendragunta,13.472999999999999,79.1632,CHITTOOR,ANDHRA PRADESH
517102,Kotala,17.9153,78.2339,CHITTOOR,ANDHRA PRADESH
517101,Chandragiri,13.5887,79.3163,CHITTOOR,ANDHRA PRADESH
517004,Cherlopalle,13.8352,78.6339,CHITTOOR,ANDHRA PRADESH
517002,Chennamagudipalle,13.5229,78.8648,CHITTOOR,ANDHRA PRADESH
517001,Chittoor,13.2105,79.0956,CHITTOOR,ANDHRA PRADESH
516505,Tekurpet,15.745,78.5963,Y.S.R.,ANDHRA PRADESH
516504,Nallaguttapalli,15.2637,77.8143,Y.S.R.,ANDHRA PRADESH
516503,Mudumala,16.3875,77.4362,Y.S.R.,ANDHRA PRADESH
516502,Diguvanelatur,16.6926,77.3841,Y.S.R.,ANDHRA PRADESH
516501,Uppatur,14.2123,78.85,Y.S.R.,ANDHRA PRADESH
516484,Madur,17.6939,78.281,Y.S.R.,ANDHRA PRADESH
516474,Kodur,14.8739,78.1047,Y.S.R.,ANDHRA PRADESH
516464,Lavanur,14.7054,78.1525,Y.S.R.,ANDHRA PRADESH
516454,B Cherlopalle,16.2299,80.4931,Y.S.R.,ANDHRA PRADESH
516444,Korrapadu,14.82,78.5791,Y.S.R.,ANDHRA PRADESH
516439,Mylavaram (Cuddapah),14.4283,78.6936,Y.S.R.,ANDHRA PRADESH
516434,Diguvakalavatala,13.905,79.0266,Y.S.R.,ANDHRA PRADESH
516433,Talamanchipatnam,14.9446,78.3113,Y.S.R.,ANDHRA PRADESH
516432,Bestavemula,14.4283,78.6936,Y.S.R.,ANDHRA PRADESH
516431,Gundlakunta,14.9587,78.41,Y.S.R.,ANDHRA PRADESH
516421,Santhakovur,13.5697,79.7063,Y.S.R.,ANDHRA PRADESH
516411,Balapanagudur,14.8804,78.4467,Y.S.R.,ANDHRA PRADESH
516401,Buchupalle,14.5754,78.281,Y.S.R.,ANDHRA PRADESH
516396,Lingala (Cuddapah),14.5691,77.9715,Y.S.R.,ANDHRA PRADESH
516391,R Thummalapalle,15.2416,78.6319,Y.S.R.,ANDHRA PRADESH
516390,Ankalammapeta,14.4217,78.2257,Y.S.R.,ANDHRA PRADESH
516380,Penikalapadu,14.9629,77.7743,Y.S.R.,ANDHRA PRADESH
516362,Annavaram,17.2833,82.4,Y.S.R.,ANDHRA PRADESH
516361,Gopavaram,16.8178,80.9691,Y.S.R.,ANDHRA PRADESH
516360,Proddatur,14.7502,78.5481,Y.S.R.,ANDHRA PRADESH
516359,Tanguturu,15.3404,80.0403,Y.S.R.,ANDHRA PRADESH
516356,T.Obayapalle,15.042,78.9708,Y.S.R.,ANDHRA PRADESH
516355,Vedururu,14.6794,77.5988,Y.S.R.,ANDHRA PRADESH
516350,Alavalapadu,15.3282,79.6652,Y.S.R.,ANDHRA PRADESH
516349,Velpula,14.9776,78.8922,Y.S.R.,ANDHRA PRADESH
516339,A. Obayapalle,14.9776,78.8922,Y.S.R.,ANDHRA PRADESH
516329,Tangedupalle,14.458,78.4451,Y.S.R.,ANDHRA PRADESH
516321,Animela,14.458,78.4451,Y.S.R.,ANDHRA PRADESH
516312,Bekalabalayapalle,14.9776,78.8922,Y.S.R.,ANDHRA PRADESH
516311,Krishna Nagar (Cuddapah),14.9776,78.8922,Y.S.R.,ANDHRA PRADESH
516310,Nidizuvvi,14.9776,78.8922,Y.S.R.,ANDHRA PRADESH
516309,Thummalapalle,14.8739,78.1047,Y.S.R.,ANDHRA PRADESH
516293,Gotur,17.3617,77.1076,Y.S.R.,ANDHRA PRADESH
516289,Gangavaram,15.5405,79.9456,Y.S.R.,ANDHRA PRADESH
516270,Kakulavaram,15.0561,79.241,Y.S.R.,ANDHRA PRADESH
516269,Rayachoti,14.0568,78.7513,Y.S.R.,ANDHRA PRADESH
516268,Matli,13.6288,79.2193,Y.S.R.,ANDHRA PRADESH
516267,Goramchervu,13.9337,79.0776,Y.S.R.,ANDHRA PRADESH
516259,Chilakampalli,13.6218,80.1371,Y.S.R.,ANDHRA PRADESH
516257,Guntimadugu,17.2373,78.3992,Y.S.R.,ANDHRA PRADESH
516247,APSP Xl Batallion,15.0561,79.241,Y.S.R.,ANDHRA PRADESH
516237,Jyothi,16.8178,80.9691,Y.S.R.,ANDHRA PRADESH
516233,Bethayapalli,16.8178,80.9691,Y.S.R.,ANDHRA PRADESH
516228,Payalakunta,14.8745,79.0179,Y.S.R.,ANDHRA PRADESH
516227,Mannemavaripalli,16.3013,80.6298,Y.S.R.,ANDHRA PRADESH
516218,Minnaiahgaripalle,14.0164,80.1281,Y.S.R.,ANDHRA PRADESH
516217,Varikunta,15.1085,78.9411,Y.S.R.,ANDHRA PRADESH
516216,Thippireddypalle,13.2819,80.172,Y.S.R.,ANDHRA PRADESH
516215,Dudyala,14.0587,79.2331,Y.S.R.,ANDHRA PRADESH
516214,Mallur,11.543,78.1402,Y.S.R.,ANDHRA PRADESH
516213,Mohiddin Sahib Palli,17.2373,78.3992,Y.S.R.,ANDHRA PRADESH
516203,Beechuvaripalli,16.7805,77.8675,Y.S.R.,ANDHRA PRADESH
516193,Rameswaram,9.2885,79.3127,Y.S.R.,ANDHRA PRADESH
516175,Errapalle,13.1009,79.1842,Y.S.R.,ANDHRA PRADESH
516173,Settivaripalle,13.2398,78.3761,Y.S.R.,ANDHRA PRADESH
516172,Siddareddypalle,13.3092,77.9721,Y.S.R.,ANDHRA PRADESH
516163,Dumpalagattu,19.3518,79.4832,Y.S.R.,ANDHRA PRADESH
516162,Rachinnayapalli,12.6456,79.1603,Y.S.R.,ANDHRA PRADESH
516152,Chintharajupalli,19.403,79.6005,Y.S.R.,ANDHRA PRADESH
516151,Tangatur,17.4128,78.1792,Y.S.R.,ANDHRA PRADESH
516150,Nandalur,14.2677,79.1184,Y.S.R.,ANDHRA PRADESH
516130,Gundlapalli,17.5762,78.9453,Y.S.R.,ANDHRA PRADESH
516129,Peddabidiki,15.7702,78.9396,Y.S.R.,ANDHRA PRADESH
516128,Mudrapalli,14.847999999999999,79.1603,Y.S.R.,ANDHRA PRADESH
516127,Siddavaram,14.0164,80.1281,Y.S.R.,ANDHRA PRADESH
516126,Utukur,13.8352,78.6339,Y.S.R.,ANDHRA PRADESH
516115,Rajampet,17.6183,78.0772,Y.S.R.,ANDHRA PRADESH
516110,Nagavaram,17.4886,78.6021,Y.S.R.,ANDHRA PRADESH
516108,Peddaorampadu,15.1973,78.8119,Y.S.R.,ANDHRA PRADESH
516107,Reddipalli,17.3743,78.2473,Y.S.R.,ANDHRA PRADESH
516105,Anantharajupet,17.6414,78.314,Y.S.R.,ANDHRA PRADESH
516104,Kampasamudram,14.172,79.3305,Y.S.R.,ANDHRA PRADESH
516101,Reddivaripalli,13.5818,78.7664,Y.S.R.,ANDHRA PRADESH
516004,Industrial Estate,15.5935,78.8618,Y.S.R.,ANDHRA PRADESH
516003,Kopparthi,15.5935,78.8618,Y.S.R.,ANDHRA PRADESH
516002,Chinnachowk,14.4752,78.8354,Y.S.R.,ANDHRA PRADESH
516001,Cuddapah,14.4775,78.8235,Y.S.R.,ANDHRA PRADESH
515872,Herial,14.927999999999999,78.2828,ANANTAPUR,ANDHRA PRADESH
515871,Nagalapuram,13.3884,79.7963,ANANTAPUR,ANDHRA PRADESH
515870,Kothakota,16.38,77.94,ANANTAPUR,ANDHRA PRADESH
515867,Rangachedu,14.8458,79.2647,ANANTAPUR,ANDHRA PRADESH
515865,Gollapalli,17.2373,78.3992,ANANTAPUR,ANDHRA PRADESH
515863,Kalugodu,14.8458,79.2647,ANANTAPUR,ANDHRA PRADESH
515842,Poliki,14.4197,78.0913,ANANTAPUR,ANDHRA PRADESH
515832,Vajrakarur,15.0274,77.3866,ANANTAPUR,ANDHRA PRADESH
515822,Nimbagallu,14.8882,77.2084,ANANTAPUR,ANDHRA PRADESH
515812,Dharmapuri,12.1277,78.1579,ANANTAPUR,ANDHRA PRADESH
515803,Thimmapuram,15.1713,77.3657,ANANTAPUR,ANDHRA PRADESH
515801,Rajendra Nagar (Ananthapur),15.1713,77.3657,ANANTAPUR,ANDHRA PRADESH
515787,Ramapuram,15.2637,77.8143,ANANTAPUR,ANDHRA PRADESH
515775,Katrimala,14.9443,77.5934,ANANTAPUR,ANDHRA PRADESH
515774,Muntimadugu,14.9443,77.5934,ANANTAPUR,ANDHRA PRADESH
515767,Mamaduru,15.0847,78.1446,ANANTAPUR,ANDHRA PRADESH
515766,Kundurpi,14.293,77.0328,ANANTAPUR,ANDHRA PRADESH
515765,Marrimakulapalli,15.0847,78.1446,ANANTAPUR,ANDHRA PRADESH
515763,Gonchireddypalli,15.0847,78.1446,ANANTAPUR,ANDHRA PRADESH
515761,Gangavaram,15.5405,79.9456,ANANTAPUR,ANDHRA PRADESH
515751,Atmakur(ATP),15.3062,78.4122,ANANTAPUR,ANDHRA PRADESH
515741,Yerragudi,14.1894,79.783,ANANTAPUR,ANDHRA PRADESH
515731,Kanampalli,15.110999999999999,78.5201,ANANTAPUR,ANDHRA PRADESH
515722,Ayyavaripalli,15.2154,79.9039,ANANTAPUR,ANDHRA PRADESH
515721,Kandukur,15.2154,79.9039,ANANTAPUR,ANDHRA PRADESH
515711,Karutlapalli,15.3062,78.4122,ANANTAPUR,ANDHRA PRADESH
515701,Rotarypuram,16.4819,78.3574,ANANTAPUR,ANDHRA PRADESH
515672,Gotluru,14.3051,77.4968,ANANTAPUR,ANDHRA PRADESH
515671,Dharmavaram Bazar,14.4149,77.72,ANANTAPUR,ANDHRA PRADESH
515661,Nidigallu,14.4832,78.0509,ANANTAPUR,ANDHRA PRADESH
515651,Medapuram,14.4832,78.0509,ANANTAPUR,ANDHRA PRADESH
515641,Narasampalli,14.4932,77.626,ANANTAPUR,ANDHRA PRADESH
515631,Maravapalli Agraharam,15.2214,78.2231,ANANTAPUR,ANDHRA PRADESH
515621,Motorchintalapalle,14.7759,78.1949,ANANTAPUR,ANDHRA PRADESH
515611,Chittur,13.2105,79.0956,ANANTAPUR,ANDHRA PRADESH
515601,Kodikonda,13.8326,77.7743,ANANTAPUR,ANDHRA PRADESH
515591,Pulagampalli,14.1125,78.1603,ANANTAPUR,ANDHRA PRADESH
515581,Odulapalli,14.2416,78.2587,ANANTAPUR,ANDHRA PRADESH
515571,Kokkanti,13.9397,78.2779,ANANTAPUR,ANDHRA PRADESH
515561,Sunnampalle,15.1817,78.6722,ANANTAPUR,ANDHRA PRADESH
515556,Pulikintapalli,15.1817,78.6722,ANANTAPUR,ANDHRA PRADESH
515551,Ubicherla,15.1817,78.6722,ANANTAPUR,ANDHRA PRADESH
515541,Kutagulla,18.577,80.9077,ANANTAPUR,ANDHRA PRADESH
515531,Nawabkota,15.1817,78.6722,ANANTAPUR,ANDHRA PRADESH
515521,Mekalacheruvu,15.1817,78.6722,ANANTAPUR,ANDHRA PRADESH
515511,Marthadu,15.1177,78.9543,ANANTAPUR,ANDHRA PRADESH
515501,Patnam,14.2345,78.095,ANANTAPUR,ANDHRA PRADESH
515465,Yellanur,14.6983,78.0748,ANANTAPUR,ANDHRA PRADESH
515455,Puppala,15.0526,77.8175,ANANTAPUR,ANDHRA PRADESH
515445,Peddapappuru,14.7969,78.2678,ANANTAPUR,ANDHRA PRADESH
515435,Singanamala,14.7997,77.7182,ANANTAPUR,ANDHRA PRADESH
515425,Julakalva,14.8325,77.801,ANANTAPUR,ANDHRA PRADESH
515415,Aluru,15.5042,80.1285,ANANTAPUR,ANDHRA PRADESH
515414,Kummanamala,14.0628,78.5756,ANANTAPUR,ANDHRA PRADESH
515413,Bhogasamudram Project,14.5201,78.7733,ANANTAPUR,ANDHRA PRADESH
515411,Tadpatri,14.9081,78.0111,ANANTAPUR,ANDHRA PRADESH
515408,Yadiki,15.0501,77.8725,ANANTAPUR,ANDHRA PRADESH
515405,Mamadur,13.8195,77.7657,ANANTAPUR,ANDHRA PRADESH
515402,Bethapalli,13.8195,77.7657,ANANTAPUR,ANDHRA PRADESH
515401,Gooty,15.1184,77.6378,ANANTAPUR,ANDHRA PRADESH
515341,Kanisettipalli,13.4163,77.7741,ANANTAPUR,ANDHRA PRADESH
515331,Kondur,14.0164,80.1281,ANANTAPUR,ANDHRA PRADESH
515321,Kaki,14.0699,76.905,ANANTAPUR,ANDHRA PRADESH
515311,Haludi,13.3899,77.3325,ANANTAPUR,ANDHRA PRADESH
515305,Karikera,12.2249,77.3778,ANANTAPUR,ANDHRA PRADESH
515303,Cherlokodigepalli,10.5086,77.4835,ANANTAPUR,ANDHRA PRADESH
515301,Byagarlapalli,13.9412,77.2721,ANANTAPUR,ANDHRA PRADESH
515291,Dasappapalyam,13.888,77.2216,ANANTAPUR,ANDHRA PRADESH
515286,Sivaram,12.9519,80.2398,ANANTAPUR,ANDHRA PRADESH
515281,Tammadehalli,15.9805,79.9177,ANANTAPUR,ANDHRA PRADESH
515271,Guddadahalli,12.960999999999999,77.55,ANANTAPUR,ANDHRA PRADESH
515261,Utukuru,14.2333,79.7333,ANANTAPUR,ANDHRA PRADESH
515241,Thungodu,18.577,80.9077,ANANTAPUR,ANDHRA PRADESH
515231,Kondapuram,17.4679,78.6914,ANANTAPUR,ANDHRA PRADESH
515212,Hindupur Sevamandir,17.2373,78.3992,ANANTAPUR,ANDHRA PRADESH
515211,Bevinahalli,13.8968,76.8426,ANANTAPUR,ANDHRA PRADESH
515202,Muddireddypalli,12.9596,77.6453,ANANTAPUR,ANDHRA PRADESH
515201,Kodihalli,12.9596,77.6453,ANANTAPUR,ANDHRA PRADESH
515164,Munimadugu,14.1902,77.6339,ANANTAPUR,ANDHRA PRADESH
515159,Krishnapuram (Ananthapur),14.1894,79.783,ANANTAPUR,ANDHRA PRADESH
515154,Pamudurthi,14.2698,77.9726,ANANTAPUR,ANDHRA PRADESH
515144,Bukkapatnam,14.1995,77.8012,ANANTAPUR,ANDHRA PRADESH
515134,Badenaikthanda,14.1652,77.8117,ANANTAPUR,ANDHRA PRADESH
515133,Locherla,14.2696,79.1008,ANANTAPUR,ANDHRA PRADESH
